,danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo,uri,duration_ms
189,0.76,0.774,-6.593,0.172,0.00972,0.1989999999999999,0.493,148.0,spotify:track:6Ikh2kZIzZ2GEKpZfrV3D3,191897
190,0.508,0.417,-8.699,0.0335,0.0231,0.128,0.337,193.92,spotify:track:1mWYAMktr6Ggh9paVLyc69,126380
191,0.8690000000000001,0.5720000000000001,-9.086,0.55,0.0493,0.103,0.6579999999999999,152.11,spotify:track:6AK1RhuJ2zNxPO15SGtRsf,114495
192,0.985,0.525,-10.637,0.185,0.0631,0.1159999999999999,0.425,120.011,spotify:track:6Y80EzVMJjFp9Yxy50SN7D,89234
193,0.738,0.7120000000000001,-6.273,0.0897,0.0226,0.0773,0.358,149.005,spotify:track:0UzDPAMBI8miCHsYoqRb7g,161493
194,0.675,0.574,-8.066,0.0559,0.0121,0.108,0.482,135.037,spotify:track:3Q241k92c1I5sqKbdw6Ujb,155693
195,0.8759999999999999,0.726,-7.572999999999999,0.1009999999999999,0.0489,0.366,0.775,112.002,spotify:track:0Tts40MjmgraglRVSaggue,211331
196,0.725,0.5539999999999999,-10.66,0.0858,0.163,0.489,0.231,120.08,spotify:track:5O7aJIOY5BWvpCkQo23092,233932
197,0.89,0.422,-7.894,0.113,0.235,0.0925,0.374,129.998,spotify:track:4MrtFJI2CDTRJs9FXpBdGo,135361
198,0.8490000000000001,0.413,-9.274,0.346,0.00286,0.106,0.4579999999999999,170.09599999999998,spotify:track:3DzuPzpdZtn3oFVZ9gcy0M,98655
199,0.695,0.6859999999999999,-8.147,0.0478,0.000424,0.365,0.354,210.438,spotify:track:6r7ULK6c5CLVvImjTIztl1,93447
200,0.8759999999999999,0.519,-6.531000000000001,0.143,0.2019999999999999,0.108,0.158,189.962,spotify:track:6mAz8D1TmlTuef90dbNIiZ,175230
201,0.4629999999999999,0.632,-9.577,0.0525,0.3929999999999999,0.127,0.0894,163.71,spotify:track:6fxWseQSRKOF2nfkGbaJWO,100260
202,0.7090000000000001,0.362,-13.556,0.249,0.165,0.107,0.455,146.023,spotify:track:694J4C7mBU2dWxQBphFslt,187681
203,0.7709999999999999,0.5660000000000001,-5.607,0.264,0.0939,0.109,0.2319999999999999,146.09799999999998,spotify:track:0kVivrCfN1ffLCno8z2TAJ,134795
204,0.136,0.821,-5.454,0.16,0.0965,0.325,0.0362,192.94,spotify:track:4uVrs1SNb31FknIkIOTF9t,101983
205,0.476,0.495,-6.095,0.0242,3.28e-05,0.506,0.114,180.0,spotify:track:11NHApIN2R0DZJDypPYeFJ,137231
206,0.499,0.893,-5.803,0.14,0.0731,0.0907,0.108,115.044,spotify:track:2jUav7K1nwfKyVosT94ACA,162261
207,0.851,0.634,-8.672,0.196,0.26,0.0766,0.0399,135.017,spotify:track:67lnnsYIuwF3cFmweH0DgS,162614
208,0.241,0.928,-2.018,0.0543,3.26e-05,0.612,0.4029999999999999,120.229,spotify:track:0l2wHmelVoDebG5b3guSp6,107822
209,0.622,0.635,-6.501,0.0418,0.6509999999999999,0.119,0.602,119.922,spotify:track:263xCtrMwyZsXxYcibwNEk,150017
210,0.745,0.703,-10.077,0.149,0.0345,0.095,0.402,144.933,spotify:track:1T6ahdAqK73fZ7UaN8lLMQ,92690
211,0.855,0.659,-5.867000000000001,0.092,0.0773,0.0957,0.736,119.989,spotify:track:15IO0wZKmtlASLBVAv2DbA,152000
212,0.5489999999999999,0.44,-12.024,0.472,0.632,0.0909,0.132,218.41,spotify:track:5bjvEzg9fG68IRMSrkVSot,300831
213,0.7020000000000001,0.5670000000000001,-10.223,0.1969999999999999,0.604,0.359,0.195,120.081,spotify:track:6aksxALGxEL6kOOvITALIm,195713
214,0.53,0.732,-5.921,0.235,0.0608,0.073,0.4579999999999999,132.02200000000002,spotify:track:5LuB8k1xvs3cWKTgg7fM6l,178182
215,0.726,0.5489999999999999,-7.115,0.0925,0.00587,0.345,0.0855,138.03799999999998,spotify:track:34eGYn0anbn2aEgdos5IBY,159468
216,0.708,0.423,-7.582999999999999,0.0555,0.0156,0.136,0.0712,124.989,spotify:track:5R2pG7PUaEelpscZrA814W,144960
217,0.66,0.604,-7.0,0.421,0.247,0.196,0.435,155.196,spotify:track:5XGeOySEuf66LxJoVqzfeW,114177
218,0.447,0.652,-3.729,0.0315,0.0432,0.184,0.0367,117.009,spotify:track:16We63cC503m1TMVeZlrvL,161178
219,0.278,0.47,-15.062,0.0456,8.6e-05,0.148,0.0775,137.961,spotify:track:0xWggLjkf1hLZB5cZP874Q,202286
220,0.321,0.949,-7.297000000000001,0.555,0.0033399999999999,0.579,0.196,154.996,spotify:track:4OcxBd349UIgErVz81V2TY,174587
221,0.542,0.923,-5.924,0.306,0.0033399999999999,0.397,0.321,149.88299999999998,spotify:track:4BkM0A2FwgLB8Av8fKLMzg,113333
222,0.688,0.6579999999999999,-4.155,0.0695,0.105,0.335,0.28,151.23,spotify:track:7pas6O1LYbaeChEFQBhPFU,226397
223,0.953,0.38,-4.941,0.261,0.00957,0.127,0.128,133.941,spotify:track:4HfaOznGhHYWqPtpLYz2PB,116847
224,0.8809999999999999,0.742,-3.736,0.0535,0.14,0.156,0.432,116.997,spotify:track:0mnVrUP1TAoO223C0N2NYI,184782
225,0.897,0.662,-6.903,0.292,0.0852,0.534,0.389,112.511,spotify:track:78QR3Wp35dqAhFEc2qAGjE,145543
226,0.705,0.619,-5.862,0.085,0.143,0.176,0.465,146.02700000000002,spotify:track:4mIXmsA9lwT7sk8rkrnEFE,237240
227,0.782,0.449,-10.708,0.364,0.268,0.111,0.34,116.056,spotify:track:5J7oY1Dn3fME9mUEsZtGvd,120000
228,0.643,0.82,-6.281000000000001,0.174,0.186,0.1009999999999999,0.266,153.102,spotify:track:6Shhh5DVoTBp9KWV1hsba2,163149
229,0.73,0.581,-5.832999999999999,0.0828,0.0295,0.106,0.359,137.98,spotify:track:2ZN1EnypRwsD38EoFRwmu9,180867
230,0.648,0.5429999999999999,-9.082,0.213,0.126,0.1009999999999999,0.192,159.92700000000002,spotify:track:65xzgxTCk4JcmhcHXtt7oL,216008
231,0.481,0.604,-6.299,0.377,0.149,0.162,0.257,160.078,spotify:track:3x5F5wMcutQ4Fluez44tZm,182959
232,0.738,0.581,-6.776,0.217,0.28,0.1009999999999999,0.635,157.967,spotify:track:1CJzOLz3J4zhXSj3MFOmD5,243050
233,0.84,0.539,-6.146,0.0965,0.0423,0.124,0.07,140.016,spotify:track:20BSdaBpIUvUv6PUvqJN8l,219429
234,0.936,0.7040000000000001,-5.47,0.457,0.0632,0.104,0.5660000000000001,130.02200000000002,spotify:track:1ttPzkTSpQUFcEGx8bjerL,214376
235,0.908,0.499,-7.792999999999999,0.642,0.267,0.078,0.114,132.968,spotify:track:2H5CLUmtvo2VHEeWzMtUqW,278760
236,0.925,0.628,-7.587000000000001,0.131,0.0604,0.358,0.81,120.021,spotify:track:2FTOLKjQUswhpdMFq15Raf,222533
237,0.906,0.444,-8.692,0.384,0.136,0.173,0.6779999999999999,140.063,spotify:track:4gmmRb6bZJffOOiww1JGTO,235040
238,0.8029999999999999,0.7190000000000001,-4.485,0.392,0.344,0.425,0.5489999999999999,129.945,spotify:track:7gHZGXSJzM29WA384suYY2,238425
239,0.487,0.789,-3.69,0.044,0.00947,0.1889999999999999,0.0564,150.007,spotify:track:7wBJfHzpfI3032CSD7CE2m,270715
240,0.77,0.4589999999999999,-6.255,0.0646,0.387,0.0792,0.418,146.908,spotify:track:2JuKanDBTFLx1rVuypB8tQ,169640
241,0.745,0.617,-7.22,0.144,0.168,0.389,0.185,125.98,spotify:track:0joQFwiBKmi6X1Iq5R1ubH,346907
242,0.887,0.627,-4.14,0.0468,0.0428,0.109,0.326,127.108,spotify:track:0et3KfGLKitEvAnvzIa4X0,165869
243,0.574,0.812,-4.181,0.396,0.00757,0.15,0.488,147.734,spotify:track:0M52bTppxI3QQxan8ftIsY,125513
244,0.6809999999999999,0.608,-8.302,0.0779,0.0745,0.108,0.175,159.914,spotify:track:1u6rWB9oU2ngLcidsACqsM,155727
245,0.595,0.534,-8.747,0.318,0.0106,0.107,0.134,162.066,spotify:track:6PHbWsTTlmQKF9i9VC1KFv,225348
246,0.72,0.424,-11.964,0.387,0.0122,0.4529999999999999,0.228,150.01,spotify:track:6dVZCbi9CYtD9LjAHXRjIG,258427
247,0.5770000000000001,0.447,-5.892,0.2769999999999999,0.00627,0.0899,0.1889999999999999,148.472,spotify:track:6REbwUNlppTfcnV4d4ZoZi,247800
248,0.755,0.631,-7.9,0.152,0.0816,0.111,0.525,153.094,spotify:track:3vCzerngFaftC640dbuh8B,175686
249,0.737,0.562,-8.156,0.373,0.283,0.0727,0.457,162.03,spotify:track:0rGipWrGwAnZsaVkyiJpap,168312
250,0.701,0.662,-7.013999999999999,0.316,0.4029999999999999,0.109,0.616,132.418,spotify:track:09GFuRGVmdfKNuGNcRxEJP,148577
251,0.674,0.862,-3.4,0.231,0.0189,0.113,0.357,160.07299999999998,spotify:track:3Z52thjMFyjbF5L35dcBwG,244470
252,0.581,0.662,-5.239,0.303,0.0153,0.111,0.434,186.046,spotify:track:1wJRveJZLSb1rjhnUHQiv6,189487
253,0.747,0.557,-8.971,0.069,0.369,0.103,0.552,149.965,spotify:track:4JRe23RYB0fN3rkYj1Uqm2,195200
254,0.595,0.645,-4.872,0.108,0.0866,0.165,0.205,134.941,spotify:track:7EtAE242kivzlxxOAL29bS,157720
255,0.768,0.484,-9.1,0.3279999999999999,0.0816,0.342,0.5479999999999999,158.967,spotify:track:5yBkL33OP3NXvlBWZa6su4,137760
256,0.66,0.784,-7.696000000000001,0.285,0.0806,0.113,0.642,157.991,spotify:track:6b4A1mLzePAHGn3XCicLAe,236107
257,0.847,0.733,-6.439,0.16,0.0057399999999999,0.151,0.2019999999999999,130.029,spotify:track:6pcywuOeGGWeOQzdUyti6k,193591
258,0.7440000000000001,0.674,-7.518,0.0641,0.356,0.128,0.316,134.02100000000002,spotify:track:14PWHDV87nXiSuClZDsEYC,200135
259,0.89,0.633,-5.475,0.168,0.0232,0.0993,0.425,139.94799999999998,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,233087
260,0.861,0.4479999999999999,-8.256,0.111,0.00761,0.0902,0.0487,125.022,spotify:track:5ihDGnhQgMA0F0tk9fNLlA,265213
261,0.772,0.7859999999999999,-5.337000000000001,0.24,0.113,0.2019999999999999,0.233,130.071,spotify:track:5BSz8sJO2YmKfNVQG7fq2J,247055
262,0.772,0.413,-8.193,0.089,0.0361,0.111,0.211,131.965,spotify:track:01Lr5YepbgjXAWR9iOEyH1,246213
263,0.728,0.628,-4.766,0.191,0.01,0.0735,0.3929999999999999,160.94,spotify:track:5YP6yKgGGsXKukqxXypVAf,189428
264,0.7829999999999999,0.621,-7.053,0.0782,0.1689999999999999,0.0909,0.411,147.97,spotify:track:5lz22ruIyhbvO7Qw2Mt157,144000
265,0.759,0.73,-7.985,0.0516,0.145,0.11,0.74,115.007,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,268434
266,0.497,0.489,-7.724,0.294,0.0576,0.122,0.231,171.85299999999998,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,268187
267,0.7929999999999999,0.395,-5.577999999999999,0.385,0.2769999999999999,0.109,0.129,154.054,spotify:track:4F6yN5FsFW10Ucx7cLCzBh,213287
268,0.716,0.541,-7.909,0.149,0.0021,0.115,0.387,139.97799999999998,spotify:track:2bSk87AVkCIIC3Bcligq1z,247055
269,0.794,0.4479999999999999,-4.771,0.0539,0.591,0.109,0.588,120.055,spotify:track:2LNMhZ3YijTO7USmqjgJfG,231333
270,0.603,0.67,-4.809,0.25,0.0871,0.326,0.159,179.68400000000003,spotify:track:6pUBrvKfJL4qmn95mxU7rC,192099
271,0.743,0.5710000000000001,-6.053999999999999,0.145,0.24,0.291,0.495,119.054,spotify:track:0ESJlaM8CE1jRWaNtwSNj8,213863
272,0.7909999999999999,0.735,-4.763999999999999,0.16,0.0427,0.134,0.497,144.985,spotify:track:2Am26UXisQ91vBLYdqd7Pa,211853
273,0.7809999999999999,0.597,-6.794,0.23,0.0415,0.152,0.544,158.043,spotify:track:7wcyO1rrH3Ru4t659IjG41,149949
274,0.557,0.526,-9.499,0.3229999999999999,0.00946,0.128,0.123,159.908,spotify:track:2MyCT1iCuBUhcO8zbjOyRW,325853
275,0.774,0.706,-6.494,0.355,0.00163,0.104,0.382,152.891,spotify:track:7fxSLnklnayJNBIKntXedZ,185037
276,0.799,0.636,-8.113,0.0852,0.0423,0.106,0.439,126.012,spotify:track:5pL7AIud5STzlQBlTJp7WT,129827
277,0.7120000000000001,0.778,-6.738,0.0408,0.00365,0.127,0.469,139.976,spotify:track:4HXydnNLWEAASziH3965ZE,192692
278,0.6559999999999999,0.5720000000000001,-8.21,0.0627,0.0228,0.1639999999999999,0.176,159.843,spotify:track:5zsQiqQgr5Ta70y2czV280,168008
279,0.904,0.575,-7.822999999999999,0.346,0.0493,0.256,0.359,141.039,spotify:track:1SHei85qV8JtytFwJq3MkF,177748
280,0.6679999999999999,0.805,-4.964,0.1009999999999999,0.161,0.139,0.31,150.02100000000002,spotify:track:1T5mVPJE6LilJ7f73L3UDo,166624
281,0.964,0.487,-6.071000000000001,0.421,0.0012699999999999,0.115,0.107,127.05,spotify:track:577YBGuskWkVDCxZrLRB4v,154024
282,0.635,0.632,-8.21,0.275,0.000185,0.0615,0.233,162.023,spotify:track:6yMU8B5bngQpBBcYaFWqBC,250373
283,0.813,0.483,-8.044,0.457,0.144,0.0991,0.3979999999999999,132.954,spotify:track:0oK6aZFtGPCCQ83lChpGO3,202105
284,0.653,0.91,-3.797,0.319,0.114,0.111,0.818,182.204,spotify:track:7hZoTr4ffMGqm9opMiGmBp,150819
285,0.851,0.5589999999999999,-8.267000000000001,0.3279999999999999,0.306,0.108,0.292,126.02,spotify:track:7C3Q2ZwTi8Uv5egru4g03j,201146
286,0.8059999999999999,0.426,-8.093,0.474,0.023,0.133,0.0626,143.805,spotify:track:1q9q1qYxWEumKDEcSq5ztg,121519
287,0.71,0.715,-7.965,0.0817,0.251,0.289,0.449,159.95600000000002,spotify:track:7yMvF3mjdsFStdOiMpiFNx,168227
288,0.7170000000000001,0.436,-8.633,0.109,0.295,0.11,0.391,119.923,spotify:track:4fga12MJbUa7ShmyJKHeIJ,168493
289,0.81,0.55,-7.46,0.17,0.0114,0.107,0.183,153.006,spotify:track:3L19besdNQzd342qL78xqm,214593
290,0.691,0.755,-4.229,0.237,0.0563,0.261,0.331,179.954,spotify:track:2JTF8oe4V274JR1WnOW4Jl,186667
291,0.578,0.721,-5.105,0.131,0.0103,0.3289999999999999,0.662,127.115,spotify:track:7e5WppzulpdTKAQu7uUNch,247615
292,0.63,0.3989999999999999,-9.869,0.178,0.105,0.2339999999999999,0.0657,183.016,spotify:track:1wGnp7ejkCuXRsehXx0PNP,214192
293,0.7559999999999999,0.746,-6.397,0.142,0.236,0.0999,0.0793,207.956,spotify:track:737gwrDNwTCAwAjy02FSMO,168883
294,0.804,0.422,-8.788,0.35,0.0624,0.1369999999999999,0.157,187.742,spotify:track:1sMalYr4ASm3kOr3K9JEh6,163653
295,0.89,0.607,-6.916,0.124,0.158,0.118,0.2239999999999999,134.02200000000002,spotify:track:27gIYiauwut951G7lpt9Zr,233040
296,0.7390000000000001,0.405,-10.897,0.0852,0.442,0.158,0.127,157.09,spotify:track:7LAhKXDNWwq3CmnFP3UIOP,147987
297,0.755,0.517,-9.804,0.0751,0.754,0.127,0.6990000000000001,129.02700000000002,spotify:track:5wPhznwiMGc1tUojiEkAkG,154560
298,0.754,0.575,-8.392999999999999,0.0682,0.045,0.276,0.491,172.018,spotify:track:7rC5Pl8rQSX4myONQHYPBK,205147
299,0.7559999999999999,0.452,-8.338,0.0723,0.181,0.196,0.216,155.053,spotify:track:2WqI0sAHJF10fOt6fl76oI,174107
300,0.852,0.432,-8.04,0.501,0.0599,0.146,0.258,140.042,spotify:track:4pCEIQ6wBVuaJdER5bALtO,236571
301,0.64,0.615,-10.067,0.0828,0.0521,0.479,0.642,117.074,spotify:track:2wFwbyCz96QFLm2L6esbgf,65640
302,0.8590000000000001,0.506,-8.115,0.418,0.105,0.113,0.153,140.97299999999998,spotify:track:6PoKfDY78ih5OveWirggRX,187465
303,0.759,0.562,-6.228,0.149,0.293,0.0979,0.706,145.139,spotify:track:0mOp9tWdCRHfYwwVaO8ezw,189443
304,0.925,0.575,-5.992000000000001,0.163,0.0238,0.105,0.165,142.047,spotify:track:4odbaySGxXOgH7ISBUfgvg,155493
305,0.5429999999999999,0.6629999999999999,-4.888,0.0581,0.524,0.142,0.1989999999999999,167.65599999999998,spotify:track:70H6NS297gvxm2TQAeMmQj,173620
306,0.411,0.5870000000000001,-7.433,0.37,0.239,0.0821,0.0763,178.032,spotify:track:5LEGgK84dYjrrX4ChqmQ0h,162693
307,0.635,0.7929999999999999,-4.333,0.0322,0.000647,0.113,0.281,155.188,spotify:track:3CDVMejYHnB1SkEEx0T1N4,201856
308,0.741,0.479,-5.899,0.302,0.0544,0.231,0.0971,162.02,spotify:track:6bVaBrtu7A4LkCw5achPpU,204444
309,0.733,0.722,-5.07,0.0842,0.0359,0.111,0.29,135.97,spotify:track:56yyecUavZFNRc9W5t0P8O,222027
310,0.593,0.632,-5.381,0.541,0.0133,0.64,0.0789,173.36900000000003,spotify:track:4B8vU5oDXVxO5OkLAI4aLx,235232
311,0.765,0.578,-8.895,0.0937,0.17,0.12,0.642,113.995,spotify:track:4B4kCE93q1jLdH4tXyKjaO,156587
312,0.7509999999999999,0.321,-9.628,0.114,0.0559999999999999,0.145,0.0396,139.987,spotify:track:1zWb0YeEBlvCzsc2QV8yZ1,123533
313,0.823,0.703,-2.6910000000000003,0.298,0.0161,0.294,0.26,178.043,spotify:track:38iaENfG11eBFgak4gt018,194214
314,0.311,0.637,-6.204,0.0754,0.0821,0.11,0.1969999999999999,161.856,spotify:track:1HnofMRgApSAr05aq75tRm,127072
315,0.735,0.613,-7.736000000000001,0.133,0.379,0.103,0.6659999999999999,162.92,spotify:track:1EhKjDuSzkr0CcypiYG6oH,131040
316,0.867,0.517,-6.914,0.307,0.0116,0.31,0.271,143.043,spotify:track:0NXeZp31dd0cJ9t8FdKsTg,181040
317,0.873,0.4429999999999999,-8.707,0.0964,0.0197,0.11,0.259,118.018,spotify:track:07o0lU9VQXJ88OxLTid8kz,196731
318,0.7559999999999999,0.382,-12.445,0.283,0.2,0.122,0.419,142.05700000000002,spotify:track:76b6nZKY6wKpyfmmLRlMUX,169081
319,0.524,0.84,-4.556,0.0317,0.00361,0.154,0.0397,155.034,spotify:track:7BJ33p5i27eytzaxmDZOc7,161004
320,0.828,0.767,-8.607000000000001,0.0349,0.134,0.119,0.504,132.0,spotify:track:4rZjP7Y7cOSRLuo6plS1bP,130873
321,0.539,0.516,-6.033,0.0335,0.0123,0.11,0.321,162.13,spotify:track:06g6RbAQad8bIClfNbBKRJ,202480
322,0.401,0.736,-4.99,0.311,0.104,0.198,0.301,200.072,spotify:track:2LymrmdPzZttyG6fNQCuym,126003
323,0.848,0.461,-9.335,0.249,0.0087599999999999,0.0937,0.29,140.054,spotify:track:6d41BYMdROenKskBiBZbsZ,124897
324,0.55,0.469,-10.375,0.0423,0.1159999999999999,0.5539999999999999,0.0374,140.06799999999998,spotify:track:5fBIsVBzbLYuwfZCgQGgeX,144482
325,0.9,0.5,-8.471,0.2189999999999999,0.0158,0.1119999999999999,0.0666,140.012,spotify:track:0eYGpzJqJcq11TThkcKL8w,141790
326,0.6659999999999999,0.625,-5.965,0.0523,0.0472,0.0579999999999999,0.11,145.035,spotify:track:6SXcRZ7Gh2IKgPJDaaWylI,141932
327,0.787,0.575,-9.183,0.0752,0.064,0.138,0.0399,210.106,spotify:track:6iboZLkJ5dIoX5tj4M7O3Z,164533
328,0.7290000000000001,0.815,-5.212000000000001,0.129,0.0629,0.153,0.286,155.065,spotify:track:2MyDUD7iTxRhquSgp8LSfx,109920
329,0.752,0.539,-6.182,0.297,0.139,0.324,0.366,140.91899999999998,spotify:track:0N30I1ppIzWlNpcBlNd2Gv,177470
330,0.685,0.82,-5.625,0.0968,0.0848,0.6509999999999999,0.29,169.97,spotify:track:5XSgFF5YZc4WfTS9zGdAZK,201200
331,0.3929999999999999,0.86,-2.607,0.105,0.0192,0.331,0.603,160.09,spotify:track:2mExAsrNxfZL92C4yft1LY,97515
332,0.727,0.351,-13.803,0.0871,0.3279999999999999,0.1009999999999999,0.165,141.934,spotify:track:4A7geYPVrWlFeZ3L1lnNU0,162978
333,0.629,0.51,-9.809,0.348,0.238,0.132,0.345,156.442,spotify:track:6eENZrNRB6N7y7zPzCng86,192913
334,0.578,0.705,-5.917999999999999,0.284,0.552,0.0822,0.3329999999999999,136.047,spotify:track:6r2xFhwkWj9XBVMOWXyxJo,204410
335,0.7,0.825,-5.234,0.0848,0.183,0.107,0.115,130.019,spotify:track:5IKlFrSDNY3JqG8NFJlH1U,247731
336,0.523,0.5579999999999999,-13.183,0.409,0.5670000000000001,0.103,0.0757,159.736,spotify:track:5scUloXNuUfwISoLpKgZty,237016
337,0.6709999999999999,0.6759999999999999,-6.172000000000001,0.0448,0.0589,0.0674,0.3429999999999999,140.07,spotify:track:7ucHluyZPqhi2nzdWCCVNm,110040
338,0.7559999999999999,0.4529999999999999,-9.965,0.318,0.0039,0.632,0.114,140.132,spotify:track:00p85inzGeXRXgqDVn7Ftq,144380
339,0.598,0.318,-13.217,0.0679,0.196,0.319,0.0819,119.988,spotify:track:46PXHKVLitdabumZZd5Z9Q,200647
340,0.973,0.446,-9.355,0.0612,0.0303,0.121,0.265,115.039,spotify:track:3kZAm2TC74lBJFPDoV40Qc,135340
341,0.631,0.67,-9.829,0.0622,0.0223,0.358,0.0611,144.983,spotify:track:29oQlTERHAlTPHEYw5xvZy,185491
342,0.6920000000000001,0.401,-9.382,0.0936,0.73,0.0722,0.33,120.336,spotify:track:2WloLsoUqp1A0xxNAwoiwh,303413
343,0.5720000000000001,0.613,-9.866,0.0567,0.0635,0.204,0.5,219.95,spotify:track:1DZJ2pdhbUDTUVG2IcAXNB,143583
344,0.546,0.53,-9.059,0.211,0.476,0.0955,0.2269999999999999,128.209,spotify:track:5Tou8lYopj9qCIFBFBomZ5,225080
345,0.517,0.685,-7.728,0.055,0.3879999999999999,0.0713,0.231,190.036,spotify:track:6wb1K3y7rRyQdoJlkrMgik,330947
346,0.792,0.754,-7.347,0.108,0.385,0.165,0.251,120.0,spotify:track:26zo23frbrONsEJs6m2drZ,192000
347,0.545,0.631,-9.781,0.3929999999999999,0.0658,0.215,0.217,146.966,spotify:track:5VFbdZNEGg23mxBCflVErr,137270
348,0.544,0.812,-6.431,0.3929999999999999,0.0185,0.481,0.6779999999999999,183.529,spotify:track:7EpACeh5ooHUb0AnQ3f3Xl,180000
349,0.618,0.217,-15.372,0.0515,0.836,0.5379999999999999,0.0872,116.014,spotify:track:7wvwXi9Z66dcH5t202vVkN,202103
350,0.672,0.588,-9.573,0.133,0.619,0.0992,0.204,169.033,spotify:track:5gFmgXPCLu9xIfMUXSbRru,174358
351,0.698,0.792,-6.3020000000000005,0.289,0.00132,0.124,0.637,138.974,spotify:track:2AHEYviKAX6FwnyisbUPPB,154410
352,0.737,0.354,-13.817,0.0343,0.238,0.111,0.0962,111.97,spotify:track:51YxCv8YcGG0Eaf02zos5l,158000
353,0.777,0.871,-2.256,0.216,0.3289999999999999,0.521,0.848,145.024,spotify:track:2IvOMqtxXCvb05mmVRqsf2,158983
354,0.861,0.701,-6.92,0.0638,0.155,0.0675,0.518,125.996,spotify:track:79phvLHOnNxW6EwbepLSof,140320
355,0.428,0.754,-6.416,0.179,0.3,0.136,0.3939999999999999,125.948,spotify:track:3oHkMCVJyOcjg5FhfLc2Rq,315773
356,0.664,0.6659999999999999,-4.5,0.0426,0.0126,0.0891,0.512,155.019,spotify:track:0LHdHYe5ssIheUX5RZw4rN,198181
357,0.639,0.467,-9.826,0.25,0.556,0.102,0.191,149.936,spotify:track:2OtwAdheExIIHAIMFJKFE6,106797
358,0.657,0.427,-12.599,0.125,0.772,0.0715,0.672,124.996,spotify:track:26Ve5CszPwXSoXeL8MVnFh,197558
359,0.713,0.493,-9.224,0.0356,0.0558,0.129,0.178,140.015,spotify:track:5CAbUWctamBus37mAxVWp0,150214
360,0.652,0.563,-10.942,0.121,0.0482,0.0801,0.106,159.921,spotify:track:1kpfF1JSUjZYvdr2mqeWX1,162156
361,0.648,0.586,-9.164,0.335,0.318,0.174,0.18,164.06599999999997,spotify:track:6pa93LKPuWXAttIxRye3XA,165322
362,0.531,0.522,-10.148,0.0322,0.139,0.185,0.246,145.005,spotify:track:5q7R8XH71VCUg850M2ZOoo,189952
363,0.8340000000000001,0.26,-17.622,0.0525,0.797,0.114,0.175,199.938,spotify:track:6Wc80QxWiKOi91SF6ogEtV,187051
364,0.665,0.465,-9.284,0.0459,0.00872,0.0952,0.141,133.055,spotify:track:6mUi95YMgPya7iPxigvrIn,187805
365,0.632,0.629,-5.935,0.258,0.183,0.344,0.207,179.882,spotify:track:3wrPaT9MQxCG1LQmNvNRed,254508
366,0.6729999999999999,0.258,-12.255999999999998,0.181,0.7979999999999999,0.0919,0.1119999999999999,190.002,spotify:track:2pFfYynGprF9m0ZmHaDHY4,131291
367,0.634,0.527,-14.289,0.0502,0.0393,0.3339999999999999,0.2289999999999999,153.97,spotify:track:0lQsDvyIMxWNh7GS0FHmdn,137232
368,0.7190000000000001,0.387,-9.38,0.0643,0.8909999999999999,0.114,0.17,135.064,spotify:track:1i9ItiMY9JrFTnqkTlm0n0,234736
369,0.534,0.583,-8.672,0.0288,0.0262,0.421,0.145,211.99400000000003,spotify:track:0S0vWvyZ6Rc79TXkWxT9QA,231547
370,0.607,0.685,-9.441,0.0347,0.193,0.12,0.635,145.0,spotify:track:4xiOxAna6xcZRiEK2tHVBG,159034
371,0.531,0.522,-11.215,0.0326,0.00527,0.149,0.154,142.155,spotify:track:48AnfHcY01HOX0lHngb8ir,283404
372,0.633,0.679,-4.945,0.0464,0.114,0.181,0.239,129.942,spotify:track:5jDNXAeFqEO7JATDsuD2ZS,192135
373,0.889,0.46,-10.627,0.067,0.6859999999999999,0.0917,0.784,177.97,spotify:track:7CA1dQ5cDZe0LpNgaGy5aH,134831
374,0.655,0.555,-10.95,0.148,0.0499,0.498,0.068,119.894,spotify:track:7ma3vkdzL7po7X7F9oJWw9,152000
375,0.8340000000000001,0.57,-7.938,0.413,0.126,0.11,0.614,160.034,spotify:track:7rLEIpe5XUWqEfFN9YiAL9,107886
376,0.723,0.201,-14.8,0.296,0.0648,0.124,0.268,159.971,spotify:track:1nNcLsIolJGHGc594pCDkO,179352
377,0.519,0.667,-5.91,0.0921,0.0148,0.0606,0.0633,182.158,spotify:track:2c8MkcfL0xKVZxGNtA2s1H,174785
378,0.54,0.899,-5.172999999999999,0.0445,0.000606,0.127,0.0585,169.898,spotify:track:3DxJG91MgmLC4UADvQZwUo,164350
379,0.476,0.865,-6.197,0.208,0.1669999999999999,0.109,0.3339999999999999,155.148,spotify:track:7dJs0CR3HKq3vTqAbngXTt,161236
380,0.746,0.441,-12.226,0.152,0.3979999999999999,0.099,0.145,159.967,spotify:track:1uXlowVZrcFZmoQp51s6Jn,145519
381,0.545,0.47,-10.116,0.109,0.025,0.106,0.351,205.386,spotify:track:2pLWTCH8cKNi9bLpzbCMxe,162764
382,0.713,0.52,-8.374,0.18,0.136,0.108,0.2339999999999999,166.009,spotify:track:3tLDvT26y2qomgwhw9F0Ek,125798
