,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms
13162,0.465,0.947,-5.513,1,0.0883,0.00249,0.12,0.6,201.43400000000003,143867
13163,0.416,0.967,-2.289,0,0.109,0.000367,0.0632,0.431,171.032,192787
13164,0.505,0.974,-5.064,1,0.104,1.92e-05,0.936,0.309,124.046,197453
13165,0.418,0.945,-5.4060000000000015,1,0.118,0.0991,0.23,0.696,181.174,194760
13166,0.342,0.865,-6.101,1,0.052000000000000005,0.000152,0.266,0.52,174.361,189933
13167,0.451,0.8809999999999999,-7.313,1,0.0375,0.0823,0.328,0.8220000000000001,124.331,224267
13168,0.37,0.96,-4.162,0,0.0378,0.000241,0.0563,0.7170000000000001,178.856,224133
13169,0.493,0.931,-3.651,0,0.0478,5.27e-05,0.272,0.593,104.52,149937
13170,0.418,0.8909999999999999,-5.542999999999998,1,0.38,0.000452,0.228,0.239,155.94799999999995,180280
13171,0.508,0.92,-4.387,1,0.0489,7.23e-06,0.0853,0.6990000000000001,180.054,188493
13172,0.418,0.986,-5.475,1,0.111,0.000157,0.236,0.602,175.347,202893
13173,0.469,0.974,-3.175,0,0.13,0.0679,0.391,0.136,129.095,254853
13174,0.295,0.94,-5.247000000000001,1,0.0449,0.00021,0.276,0.58,186.186,204293
13175,0.251,0.932,-4.167,0,0.159,0.0511,0.642,0.229,165.253,260306
13176,0.325,0.887,-5.6770000000000005,1,0.166,0.0132,0.125,0.396,206.674,244745
13177,0.231,0.96,-4.632,0,0.19,7.7e-05,0.366,0.359,174.83700000000005,209267
13178,0.35,0.958,-4.597,1,0.0949,0.000436,0.314,0.555,190.501,199573
13179,0.4,0.907,-4.956,1,0.101,4.1e-05,0.151,0.413,162.626,264547
13180,0.349,0.995,-2.622,1,0.14300000000000002,0.000989,0.0955,0.223,189.936,158533
13181,0.349,0.919,-4.124,1,0.0838,0.00415,0.26,0.294,166.916,218627
13182,0.5429999999999999,0.968,-4.0280000000000005,1,0.0702,0.0002,0.539,0.494,201.96400000000003,194493
13183,0.254,0.912,-5.1,1,0.175,0.00129,0.109,0.647,203.03,217600
13184,0.612,0.823,-6.369,1,0.117,0.00628,0.413,0.909,147.907,174933
13185,0.292,0.902,-7.353,1,0.0692,7.03e-06,0.375,0.27,186.202,183893
13186,0.541,0.968,-4.129,1,0.0396,0.000248,0.423,0.505,125.04,311813
13187,0.428,0.952,-4.624,0,0.111,0.000917,0.13,0.62,186.892,189867
13188,0.435,0.95,-3.869,1,0.106,0.0004940000000000001,0.317,0.457,160.987,207634
13189,0.6609999999999999,0.8740000000000001,-5.904,0,0.0456,0.0168,0.41,0.682,127.915,216667
13190,0.316,0.89,-3.255,1,0.0844,0.0359,0.102,0.479,172.107,219400
13191,0.61,0.893,-3.681,1,0.0921,0.154,0.021,0.6729999999999999,208.062,296520
13192,0.422,0.92,-4.874,0,0.0884,0.00013700000000000002,0.242,0.393,152.392,245840
13193,0.412,0.913,-5.999,1,0.163,0.00054,0.93,0.481,144.988,185507
13194,0.471,0.964,-5.19,1,0.0552,1.59e-05,0.239,0.362,187.762,186854
13195,0.234,0.947,-5.648,1,0.045,3.06e-06,0.16899999999999998,0.501,144.363,140080
13196,0.355,0.986,-3.426,1,0.195,0.00487,0.4,0.339,150.381,150427
13197,0.635,0.435,-7.521,1,0.031,0.00328,0.071,0.459,152.196,256880
13198,0.421,0.8909999999999999,-5.886,1,0.0574,0.000755,0.195,0.498,182.386,217573
13199,0.535,0.888,-6.127999999999999,0,0.0343,0.000136,0.0945,0.366,191.55,256640
13200,0.61,0.726,-6.166,0,0.0449,0.0301,0.115,0.297,120.211,252733
13201,0.521,0.96,-2.624,1,0.085,0.0006940000000000001,0.242,0.36,203.908,169960
13202,0.484,0.8809999999999999,-5.537000000000001,1,0.0557,0.00147,0.29100000000000004,0.466,199.998,205160
13203,0.434,0.556,-6.905,0,0.0344,0.139,0.113,0.251,111.987,239520
13204,0.337,0.976,-3.654,1,0.141,0.000491,0.0984,0.494,164.44,287867
13205,0.557,0.614,-6.545,1,0.0488,0.102,0.109,0.765,149.887,165000
13206,0.26,0.923,-5.023,1,0.157,0.00108,0.763,0.387,170.605,242133
13207,0.396,0.959,-3.252,0,0.279,4.7e-05,0.104,0.231,179.822,259107
13208,0.528,0.878,-3.785,1,0.0851,0.0174,0.35600000000000004,0.273,129.97899999999998,193760
13209,0.516,0.8859999999999999,-3.807,1,0.0351,0.0145,0.387,0.411,104.879,178667
13210,0.38,0.952,-4.49,1,0.21,0.00179,0.218,0.465,151.122,186467
13211,0.635,0.773,-4.923,1,0.0604,0.0644,0.187,0.623,134.003,197045
13212,0.569,0.469,-7.63,1,0.255,0.35200000000000004,0.171,0.574,165.62099999999995,208792
13213,0.242,0.845,-4.758,1,0.0539,0.00197,0.0907,0.292,166.144,201080
13214,0.491,0.958,-4.141,1,0.0646,0.00041,0.0769,0.338,125.926,239667
13215,0.4370000000000001,0.958,-3.398,1,0.0994,0.0004,0.0834,0.35700000000000004,131.56,217737
13216,0.446,0.873,-3.922,1,0.0517,0.000202,0.13699999999999998,0.321,202.234,198557
13217,0.261,0.992,-3.286,0,0.4320000000000001,0.000216,0.77,0.156,180.153,184640
13218,0.568,0.977,-4.072,1,0.0436,0.00017,0.0921,0.557,136.05100000000002,182720
13219,0.501,0.94,-3.894,0,0.138,0.00182,0.0718,0.7290000000000001,166.982,183333
13220,0.505,0.938,-5.381,1,0.0432,0.0201,0.177,0.961,161.842,157533
13221,0.488,0.862,-7.595,1,0.0476,0.0204,0.359,0.706,104.56,257827
13222,0.324,0.953,-7.938,1,0.0698,0.00439,0.125,0.867,152.166,114933
13223,0.471,0.918,-2.8080000000000003,1,0.092,0.14300000000000002,0.16699999999999998,0.643,148.185,190067
13224,0.391,0.94,-4.158,0,0.106,0.00199,0.381,0.479,172.42,224160
13225,0.428,0.953,-4.475,1,0.109,0.00579,0.241,0.7959999999999999,181.065,201533
13226,0.339,0.979,-1.899,1,0.0607,0.0073700000000000015,0.0643,0.581,192.68,169507
13227,0.519,0.975,-3.018,1,0.1,0.00432,0.145,0.519,138.11700000000002,209212
13228,0.398,0.75,-4.43,1,0.0393,0.00074,0.6729999999999999,0.255,159.694,248467
13229,0.413,0.956,-4.7780000000000005,0,0.0667,0.000376,0.205,0.713,165.87599999999995,210173
13230,0.509,0.951,-3.856,0,0.0827,5.41e-05,0.305,0.435,120.03,176373
13231,0.35100000000000003,0.907,-4.265,1,0.068,0.0547,0.105,0.275,189.68400000000003,199213
13232,0.5489999999999999,0.902,-5.415,1,0.132,0.002,0.416,0.67,187.918,183080
13233,0.441,0.8340000000000001,-6.895,1,0.0596,0.0535,0.165,0.527,158.487,227027
13234,0.406,0.954,-3.609,0,0.106,0.00746,0.348,0.598,159.93,185120
13235,0.341,0.946,-2.879,1,0.0729,0.005379999999999999,0.293,0.696,176.771,171200
13236,0.564,0.949,-5.551,0,0.126,0.000306,0.175,0.285,112.074,211320
13237,0.32,0.972,-5.319,1,0.24,0.000375,0.11,0.431,161.214,169440
13238,0.348,0.939,-4.659,1,0.0726,3.85e-05,0.426,0.585,175.843,271133
13239,0.373,0.954,-3.254,1,0.0895,3.08e-05,0.105,0.617,168.13,203547
13240,0.446,0.915,-4.232,1,0.0416,3.02e-05,0.481,0.28,174.065,203448
13241,0.499,0.99,-3.944,1,0.165,0.0012,0.7340000000000001,0.441,167.19799999999995,50720
13242,0.395,0.902,-5.808,0,0.17600000000000002,0.001,0.327,0.632,184.737,163760
13243,0.358,0.557,-7.398,1,0.059,0.695,0.0902,0.494,170.08599999999996,211467
13244,0.586,0.128,-9.297,1,0.0496,0.963,0.0858,0.371,123.498,276067
13245,0.422,0.264,-7.064,1,0.0322,0.922,0.132,0.331,119.93,269560
13246,0.479,0.419,-6.517,1,0.0389,0.568,0.11,0.18600000000000005,170.028,172724
13247,0.614,0.379,-10.48,1,0.0476,0.607,0.0986,0.201,107.989,258987
13248,0.63,0.53,-7.258999999999999,1,0.0434,0.4,0.177,0.417,108.038,225053
13249,0.501,0.219,-8.226,1,0.0357,0.812,0.125,0.264,120.931,210008
13250,0.518,0.5539999999999999,-5.4670000000000005,1,0.0259,0.0741,0.0696,0.2,169.97400000000005,226330
13251,0.5,0.292,-8.554,1,0.0323,0.746,0.188,0.37,145.879,185200
13252,0.4920000000000001,0.275,-13.4,0,0.3,0.687,0.101,0.18,185.2,251034
13253,0.5589999999999999,0.33,-8.251,1,0.0285,0.892,0.0975,0.285,135.109,285040
13254,0.6859999999999999,0.172,-8.722000000000001,1,0.0329,0.8390000000000001,0.0793,0.197,112.655,260004
13255,0.453,0.496,-5.785,1,0.0453,0.5539999999999999,0.0772,0.501,161.988,239317
13256,0.381,0.594,-5.97,1,0.0486,0.348,0.0925,0.273,143.86,290907
13257,0.327,0.588,-6.6110000000000015,1,0.0336,0.0834,0.104,0.329,161.07399999999996,236067
13258,0.447,0.393,-8.65,1,0.038,0.785,0.28,0.564,146.278,220239
13259,0.376,0.696,-4.785,0,0.0949,0.141,0.11,0.303,169.515,209440
13260,0.573,0.581,-3.325,1,0.0276,0.14800000000000002,0.128,0.188,207.64,221293
13261,0.632,0.518,-6.126,1,0.0313,0.107,0.354,0.4270000000000001,180.014,249147
13262,0.418,0.721,-2.736,1,0.0383,0.0486,0.0984,0.233,144.063,233333
13263,0.574,0.329,-6.829,1,0.0274,0.22,0.0986,0.35600000000000004,130.993,237933
13264,0.609,0.445,-9.129,1,0.106,0.603,0.104,0.166,118.393,228707
13265,0.7829999999999999,0.321,-7.883999999999999,1,0.0617,0.66,0.16699999999999998,0.409,169.958,178905
13266,0.621,0.31,-10.164,0,0.0283,0.945,0.117,0.125,111.893,240707
13267,0.536,0.456,-6.2170000000000005,1,0.0267,0.501,0.213,0.32,180.06400000000005,212760
13268,0.513,0.768,-4.868,0,0.0587,0.0118,0.294,0.235,168.528,210580
13269,0.435,0.5670000000000001,-3.959,0,0.0279,0.624,0.0936,0.0987,152.436,241867
13270,0.258,0.4370000000000001,-6.593,0,0.039,0.101,0.106,0.0967,180.043,239000
13271,0.599,0.448,-6.312,1,0.0232,0.163,0.106,0.168,190.1,263400
13272,0.147,0.0393,-24.563,1,0.0387,0.86,0.131,0.0386,138.47799999999998,172520
13273,0.6809999999999999,0.3720000000000001,-8.237,1,0.0432,0.64,0.16899999999999998,0.476,183.746,201000
13274,0.258,0.631,-6.617000000000001,0,0.0541,0.281,0.127,0.266,189.583,252539
13275,0.483,0.368,-5.72,0,0.03,0.6,0.0882,0.3670000000000001,133.886,206493
13276,0.6559999999999999,0.578,-8.97,0,0.0922,0.235,0.118,0.556,189.028,256733
13277,0.5579999999999999,0.29600000000000004,-9.18,1,0.0427,0.907,0.108,0.463,152.08,234787
13278,0.512,0.754,-6.0310000000000015,1,0.0549,0.135,0.0881,0.336,147.89,201693
13279,0.458,0.623,-7.109,1,0.0505,0.322,0.11,0.417,147.635,208666
13280,0.62,0.8320000000000001,-4.848,1,0.036000000000000004,0.332,0.104,0.481,144.92600000000004,230120
13281,0.481,0.285,-10.848,1,0.0424,0.9,0.123,0.316,130.029,210160
13282,0.52,0.355,-7.228,1,0.0503,0.828,0.0898,0.743,156.124,233629
13283,0.422,0.7120000000000001,-5.907,0,0.1,0.273,0.051,0.471,156.908,261160
13284,0.469,0.833,-4.487,1,0.165,0.3,0.056,0.402,166.52599999999995,296227
13285,0.68,0.446,-6.039,1,0.0281,0.256,0.0515,0.339,125.863,216373
13286,0.773,0.35700000000000004,-8.931000000000003,1,0.0347,0.625,0.236,0.753,106.938,189653
13287,0.546,0.155,-14.378,1,0.0428,0.987,0.18,0.512,144.662,199800
13288,0.67,0.6759999999999999,-4.725,1,0.037000000000000005,0.0201,0.11,0.349,114.974,265813
13289,0.642,0.289,-9.918,1,0.0367,0.669,0.18,0.407,169.99200000000005,258373
13290,0.534,0.642,-3.971,1,0.0504,0.259,0.29,0.131,185.926,249813
13291,0.467,0.632,-6.718,0,0.0331,0.0281,0.0633,0.289,140.055,230787
13292,0.404,0.225,-8.829,1,0.0363,0.888,0.111,0.275,135.075,222042
13293,0.421,0.7609999999999999,-4.189,1,0.0459,0.203,0.273,0.206,155.964,206379
13294,0.778,0.547,-7.273,1,0.0489,0.34600000000000003,0.132,0.441,190.004,242733
13295,0.6,0.6629999999999999,-5.8020000000000005,1,0.0477,0.225,0.119,0.28600000000000003,121.07,245493
13296,0.468,0.335,-7.888,1,0.0405,0.86,0.11,0.239,125.881,164757
13297,0.645,0.47,-8.417,1,0.0322,0.635,0.0955,0.268,126.037,248947
13298,0.4970000000000001,0.445,-9.563,1,0.033,0.125,0.0897,0.34700000000000003,137.597,201210
13299,0.501,0.189,-11.54,1,0.0374,0.967,0.0717,0.381,124.189,242587
13300,0.684,0.7170000000000001,-8.561,0,0.0638,0.202,0.127,0.5710000000000001,195.986,224928
13301,0.628,0.715,-7.097,1,0.0541,0.0524,0.119,0.429,139.991,211600
13302,0.63,0.44,-7.186,1,0.0249,0.8220000000000001,0.0926,0.343,196.164,283707
13303,0.583,0.584,-5.362,0,0.0314,0.254,0.123,0.136,140.039,219493
13304,0.596,0.243,-10.614,1,0.0431,0.94,0.118,0.455,143.442,206931
13305,0.605,0.77,-3.645,0,0.0446,0.0431,0.159,0.298,130.037,225915
13306,0.344,0.325,-10.005,0,0.0287,0.348,0.0686,0.0773,118.556,312307
13307,0.669,0.308,-10.068,1,0.029,0.883,0.0984,0.52,129.868,121887
13308,0.306,0.214,-12.518,1,0.0356,0.8440000000000001,0.0839,0.108,133.96,271093
13309,0.688,0.532,-8.361,0,0.0875,0.0356,0.172,0.565,164.06799999999996,223079
13310,0.379,0.29,-8.485,1,0.051,0.952,0.118,0.16899999999999998,166.467,201080
13311,0.421,0.407,-7.445,1,0.0267,0.309,0.11,0.161,139.028,285120
13312,0.17600000000000002,0.0148,-32.929,1,0.0376,0.955,0.109,0.0358,162.994,132907
13313,0.7809999999999999,0.445,-6.061,1,0.0295,0.474,0.184,0.591,157.996,281560
13314,0.29,0.198,-16.118,1,0.0438,0.68,0.153,0.0907,191.562,282733
13315,0.73,0.77,-5.114,1,0.0298,0.138,0.0473,0.507,104.948,228093
13316,0.517,0.0723,-13.793,1,0.0392,0.738,0.11,0.269,108.22,176800
13317,0.5589999999999999,0.688,-6.496,1,0.114,0.21600000000000005,0.0855,0.578,159.506,213173
13318,0.6779999999999999,0.398,-8.413,0,0.0315,0.738,0.117,0.202,111.833,232852
13319,0.481,0.455,-5.942,1,0.0286,0.0743,0.0694,0.333,179.468,217773
13320,0.426,0.224,-8.683,1,0.0391,0.948,0.112,0.399,171.456,230480
13321,0.62,0.574,-7.7879999999999985,0,0.0479,0.569,0.19,0.35700000000000004,200.046,250173
13322,0.667,0.614,-4.995,1,0.0314,0.0663,0.111,0.161,113.979,214533
13323,0.284,0.7040000000000001,-7.276,1,0.18600000000000005,0.00583,0.0424,0.1,191.702,234707
13324,0.266,0.0596,-18.515,1,0.0363,0.905,0.132,0.14300000000000002,181.74,201933
13325,0.41,0.0485,-13.918,1,0.038,0.947,0.108,0.247,137.97,173175
13326,0.445,0.407,-6.882999999999999,1,0.0349,0.95,0.227,0.231,131.47899999999998,172149
13327,0.564,0.7140000000000001,-4.987,1,0.129,0.0549,0.155,0.33,175.924,204013
13328,0.583,0.732,-5.728,0,0.0457,0.00312,0.269,0.276,145.99200000000005,213428
13329,0.625,0.0297,-13.504,0,0.0428,0.908,0.149,0.0599,119.797,178326
13330,0.5870000000000001,0.299,-7.365,1,0.0263,0.779,0.123,0.35600000000000004,189.984,259550
13331,0.414,0.425,-6.211,0,0.025,0.653,0.195,0.0943,182.568,217827
13332,0.35700000000000004,0.544,-5.675,1,0.0357,0.336,0.0651,0.16699999999999998,167.84400000000005,227880
13333,0.433,0.435,-5.634,1,0.0251,0.369,0.219,0.14300000000000002,135.97899999999998,285493
13334,0.612,0.28,-8.648,1,0.0434,0.932,0.08800000000000001,0.387,145.59,213827
13335,0.282,0.34,-9.727,1,0.0377,0.509,0.106,0.337,178.299,239680
13336,0.536,0.311,-10.396,1,0.0288,0.82,0.107,0.246,147.486,260533
13337,0.505,0.68,-3.423,0,0.0336,0.28300000000000003,0.175,0.362,139.843,195701
13338,0.342,0.444,-7.457000000000002,1,0.027000000000000003,0.266,0.128,0.113,187.064,208974
13339,0.623,0.493,-7.727,0,0.0338,0.0632,0.104,0.594,162.03799999999995,223847
13340,0.374,0.344,-11.94,1,0.0304,0.355,0.0966,0.21600000000000005,106.415,188940
13341,0.6990000000000001,0.304,-11.192,1,0.0993,0.779,0.13699999999999998,0.271,119.705,160184
13342,0.477,0.128,-14.567,1,0.0707,0.928,0.0875,0.38,177.834,238576
13343,0.475,0.149,-11.429,1,0.0395,0.8440000000000001,0.14,0.318,190.846,105500
13344,0.546,0.48,-7.9529999999999985,1,0.0325,0.482,0.0954,0.181,130.19799999999998,270333
13345,0.32,0.574,-5.415,1,0.0312,0.38,0.111,0.383,166.49599999999995,211853
13346,0.52,0.119,-12.148,1,0.0407,0.922,0.0883,0.355,138.434,202496
13347,0.398,0.316,-7.0310000000000015,1,0.0368,0.805,0.295,0.174,118.582,253342
13348,0.327,0.295,-6.907,0,0.0313,0.775,0.107,0.14300000000000002,148.57399999999996,243373
13349,0.555,0.662,-4.952,0,0.0827,0.125,0.111,0.35600000000000004,148.128,208733
13350,0.529,0.607,-6.7810000000000015,1,0.0574,0.104,0.0631,0.238,203.932,234107
13351,0.64,0.4270000000000001,-9.29,0,0.0241,0.0664,0.0579,0.529,149.703,351467
13352,0.4370000000000001,0.575,-4.056,1,0.0287,0.373,0.0923,0.157,187.892,214933
13353,0.5589999999999999,0.172,-10.636,1,0.0291,0.907,0.105,0.0955,154.05,212040
13354,0.4920000000000001,0.434,-7.741,1,0.0281,0.103,0.12,0.307,150.049,315147
13355,0.562,0.252,-6.331,1,0.0351,0.904,0.0838,0.384,109.596,211675
13356,0.643,0.428,-12.761,0,0.0867,0.374,0.11,0.0854,160.154,183045
13357,0.451,0.336,-8.517000000000001,0,0.0368,0.962,0.102,0.211,122.299,271227
13358,0.384,0.196,-13.427,0,0.0681,0.8740000000000001,0.166,0.392,206.297,187674
13359,0.547,0.289,-8.131,1,0.0348,0.645,0.14800000000000002,0.213,104.851,181913
13360,0.696,0.4920000000000001,-6.59,1,0.0966,0.35200000000000004,0.133,0.6829999999999999,170.25400000000005,152027
13361,0.38,0.406,-6.761,1,0.0403,0.88,0.0951,0.202,136.579,217366
13362,0.406,0.329,-8.471,1,0.0402,0.59,0.0918,0.209,175.18200000000004,262204
13363,0.501,0.13,-12.851,1,0.0596,0.873,0.103,0.297,172.59599999999998,256347
13364,0.459,0.442,-9.145,1,0.0258,0.273,0.251,0.155,159.942,229973
13365,0.8079999999999999,0.471,-6.8039999999999985,1,0.269,0.0596,0.0828,0.639,154.9,164114
13366,0.4270000000000001,0.127,-12.731,1,0.0419,0.964,0.109,0.259,152.714,250573
13367,0.638,0.444,-14.220999999999998,1,0.196,0.127,0.0905,0.151,173.707,153527
13368,0.493,0.268,-12.169,1,0.0331,0.183,0.0974,0.16699999999999998,134.89600000000002,245185
13369,0.581,0.7170000000000001,-4.433,1,0.0318,0.0298,0.243,0.316,107.884,236440
13370,0.6729999999999999,0.579,-5.398,1,0.0278,0.301,0.0705,0.578,109.976,214908
13371,0.384,0.438,-9.149,1,0.0361,0.753,0.101,0.28600000000000003,175.248,456867
13372,0.361,0.446,-6.044,0,0.0281,0.95,0.132,0.212,155.542,250000
13373,0.597,0.226,-9.362,1,0.0353,0.8370000000000001,0.11,0.187,130.80700000000002,222413
13374,0.6970000000000001,0.467,-7.536,1,0.0715,0.248,0.0941,0.5720000000000001,164.162,229413
13375,0.5379999999999999,0.621,-3.358,1,0.027000000000000003,0.0383,0.0976,0.3720000000000001,158.048,212853
13376,0.563,0.26,-5.856,1,0.0391,0.518,0.146,0.616,145.561,226227
13377,0.7440000000000001,0.322,-13.004,1,0.0337,0.718,0.0841,0.294,119.941,193093
13378,0.7040000000000001,0.423,-9.24,1,0.0598,0.612,0.0934,0.154,119.883,158502
13379,0.35100000000000003,0.29600000000000004,-10.109,0,0.0333,0.934,0.095,0.12,115.284,200186
13380,0.477,0.242,-9.162,1,0.0529,0.928,0.0818,0.488,87.01799999999999,207973
13381,0.415,0.399,-6.165,0,0.0423,0.868,0.114,0.196,146.485,231173
13382,0.691,0.0935,-13.712,1,0.0439,0.924,0.0958,0.551,131.381,108085
13383,0.4320000000000001,0.69,-4.772,1,0.0292,0.0927,0.184,0.264,177.59400000000005,222493
13384,0.405,0.404,-8.954,0,0.208,0.682,0.0962,0.267,178.52900000000002,175467
13385,0.435,0.155,-8.948,1,0.046,0.873,0.107,0.0935,128.532,287693
13386,0.389,0.665,-6.169,1,0.0644,0.17800000000000002,0.116,0.199,117.055,193547
13387,0.397,0.303,-10.413,1,0.11,0.7979999999999999,0.0824,0.17,170.22,197893
13388,0.468,0.19,-11.138,1,0.0373,0.919,0.107,0.326,125.319,219536
13389,0.662,0.7140000000000001,-5.68,0,0.121,0.312,0.179,0.464,147.997,212120
13390,0.403,0.3,-6.475,1,0.0427,0.894,0.154,0.234,162.874,245427
13391,0.477,0.456,-7.24,1,0.0352,0.748,0.111,0.146,195.492,230251
13392,0.523,0.606,-4.754,0,0.0301,0.512,0.106,0.065,145.83700000000005,217867
13393,0.593,0.74,-6.12,1,0.0339,0.363,0.102,0.502,118.008,208107
13394,0.659,0.263,-10.249,1,0.0336,0.782,0.257,0.23,119.938,230618
13395,0.5529999999999999,0.586,-6.319,1,0.0362,0.6970000000000001,0.0813,0.443,126.684,196373
13396,0.331,0.235,-7.7,1,0.0299,0.918,0.13699999999999998,0.218,171.232,204326
13397,0.411,0.146,-13.758,1,0.034,0.8959999999999999,0.114,0.201,105.386,195187
13398,0.5579999999999999,0.7190000000000001,-5.603,1,0.0419,0.101,0.212,0.483,158.031,243707
13399,0.403,0.35600000000000004,-6.172999999999999,1,0.0287,0.7120000000000001,0.109,0.194,108.989,328016
13400,0.5720000000000001,0.385,-6.362,1,0.0308,0.371,0.231,0.32299999999999995,191.598,215733
13401,0.469,0.444,-7.989,1,0.027000000000000003,0.0857,0.17800000000000002,0.35200000000000004,179.967,250533
13402,0.6859999999999999,0.478,-8.302,1,0.0406,0.397,0.142,0.392,191.984,204926
13403,0.348,0.447,-4.069,1,0.029,0.917,0.161,0.454,176.49200000000005,132541
13404,0.7020000000000001,0.34,-5.935,1,0.0292,0.797,0.316,0.48,185.96400000000003,170255
13405,0.535,0.414,-2.259,1,0.0346,0.802,0.106,0.221,153.56799999999996,143529
13406,0.51,0.185,-13.651,1,0.0644,0.925,0.122,0.418,158.184,185480
13407,0.6809999999999999,0.292,-9.599,1,0.0483,0.743,0.0974,0.162,128.004,191002
13408,0.481,0.267,-9.249,1,0.0339,0.8,0.249,0.13699999999999998,117.64,227693
13409,0.5529999999999999,0.502,-5.972,1,0.0409,0.299,0.764,0.29600000000000004,129.976,210200
13410,0.657,0.355,-12.044,1,0.0714,0.6940000000000001,0.123,0.0808,149.98,189000
13411,0.409,0.13699999999999998,-9.169,1,0.0446,0.928,0.0706,0.106,162.08,225076
13412,0.441,0.219,-14.586,1,0.0419,0.935,0.115,0.244,188.042,199120
13413,0.5579999999999999,0.451,-6.1629999999999985,1,0.0388,0.292,0.101,0.238,150.00799999999995,265382
13414,0.5710000000000001,0.517,-5.502999999999999,1,0.0508,0.433,0.255,0.4320000000000001,164.13,169827
13415,0.546,0.32,-6.903,1,0.0321,0.8270000000000001,0.321,0.53,176.43200000000004,222000
13416,0.364,0.278,-12.262,0,0.0355,0.542,0.38,0.2,173.65200000000004,174267
13417,0.652,0.557,-5.714,0,0.0318,0.74,0.124,0.483,150.07299999999995,169354
13418,0.743,0.239,-7.6320000000000014,1,0.0384,0.369,0.159,0.236,187.762,194785
13419,0.515,0.486,-7.492000000000001,0,0.0294,0.6,0.135,0.35700000000000004,168.207,209040
13420,0.31,0.218,-21.398000000000003,1,0.0507,0.988,0.085,0.0969,145.07399999999996,185527
13421,0.644,0.523,-9.787,1,0.0304,0.568,0.111,0.358,127.941,270467
13422,0.28,0.122,-10.865,1,0.0478,0.945,0.117,0.128,181.331,223120
13423,0.56,0.315,-8.532,0,0.05,0.7340000000000001,0.105,0.138,156.12,260852
13424,0.7140000000000001,0.434,-11.542,1,0.0396,0.6970000000000001,0.0919,0.35200000000000004,123.942,259040
13425,0.584,0.407,-7.356,0,0.046,0.476,0.18,0.341,115.124,246735
13426,0.5429999999999999,0.718,-4.795,1,0.0268,0.4320000000000001,0.4370000000000001,0.155,164.00599999999997,245760
13427,0.732,0.463,-6.972,0,0.0287,0.374,0.194,0.397,191.942,212607
13428,0.6809999999999999,0.34,-8.617,1,0.0339,0.82,0.285,0.417,129.98,179998
13429,0.574,0.624,-5.547999999999999,0,0.0478,0.205,0.108,0.157,160.042,233314
13430,0.607,0.333,-10.293,1,0.0324,0.299,0.112,0.7809999999999999,165.917,177831
13431,0.48,0.588,-5.222,1,0.0426,0.251,0.166,0.17800000000000002,122.214,217787
13432,0.501,0.405,-5.6789999999999985,1,0.0319,0.7509999999999999,0.105,0.446,109.891,182161
13433,0.498,0.235,-16.541,0,0.188,0.72,0.14400000000000002,0.0895,118.917,179080
13434,0.465,0.423,-7.032,1,0.0291,0.7609999999999999,0.0663,0.0872,203.234,264947
13435,0.5589999999999999,0.157,-10.132,1,0.0414,0.887,0.107,0.348,130.877,190430
13436,0.494,0.632,-6.89,1,0.0342,0.682,0.0869,0.0797,147.873,274693
13437,0.458,0.857,-4.268,1,0.0428,0.0729,0.336,0.399,177.80599999999995,235920
